year,x,sex,dx,ex,lx,mx,qx
2010,79,female,2851.3,9.5,64627.6,0.045114,0.044118
2010,79,male,3152,8.09,51504.1,0.063131,0.061199
2010,80,female,3063.7,8.91,61776.3,0.050854,0.049593
2010,80,male,3540.3,7.58,48352.1,0.076001,0.073219
2010,81,female,3376,8.35,58712.6,0.059202,0.0575
2010,81,male,3315.8,7.14,44811.8,0.076837,0.073994
2010,82,female,3590.2,7.83,55336.6,0.067055,0.06488
2010,82,male,3617.7,6.67,41496,0.091155,0.087182
2010,83,female,3707.7,7.34,51746.4,0.074314,0.071651
2010,83,male,3508.9,6.26,37878.3,0.097135,0.092636
2010,84,female,3711.8,6.87,48038.7,0.080373,0.077268
2010,84,male,3800.5,5.85,34369.4,0.117051,0.110579
2010,85,female,3761,6.4,44326.9,0.088606,0.084847
2010,85,male,3221.1,5.51,30568.8,0.111232,0.105371
2010,86,female,3868.3,5.95,40565.8,0.100134,0.095359
2010,86,male,3235.9,5.1,27347.8,0.125765,0.118324
2010,87,female,3923.3,5.52,36697.5,0.112945,0.106908
2010,87,male,3290.8,4.72,24111.9,0.146475,0.13648
2010,88,female,3675.7,5.12,32774.3,0.118813,0.112151
2010,88,male,3033.7,4.39,20821.1,0.157154,0.145705
2010,89,female,3751.9,4.71,29098.6,0.137824,0.128939
2010,89,male,2797.4,4.05,17787.3,0.170689,0.157267
2010,90,female,3607.3,4.33,25346.7,0.15322,0.142317
2010,90,male,2713.3,3.71,14990,0.19902,0.181008
2010,91,female,3665.8,3.96,21739.4,0.184149,0.168623
2010,91,male,2680.6,3.42,12276.7,0.245105,0.218346
2010,92,female,3465,3.67,18073.6,0.212043,0.191717
2010,92,male,1928.6,3.24,9596.1,0.223433,0.20098
2010,93,female,3038.9,3.42,14608.6,0.232169,0.208021
2010,93,male,1940.1,2.93,7667.5,0.289678,0.25303
2010,94,female,2597.3,3.18,11569.7,0.252874,0.22449
2010,94,male,1442.8,2.75,5727.4,0.288217,0.251914
2010,95,female,2110.9,2.96,8972.4,0.26663,0.235265
2010,95,male,1139.4,2.5,4284.6,0.306723,0.265938
2010,96,female,2000.7,2.72,6861.5,0.341353,0.291586
2010,96,male,979.9,2.23,3145.1,0.369048,0.311558
2010,97,female,1268.8,2.63,4860.8,0.300214,0.261031
2010,97,male,815.2,2.01,2165.3,0.463768,0.376471
2010,98,female,1122.8,2.39,3592,0.370492,0.312586
2010,98,male,509.8,1.93,1350.1,0.465517,0.377622
2010,99,female,799.4,2.24,2469.2,0.386308,0.32377
2010,99,male,266.2,1.79,840.3,0.376471,0.316832
2010,100,female,618.8,2.08,1669.7,0.454918,0.370618
2010,100,male,281.6,1.39,574,0.65,0.490566
2011,0,female,347.4,80.82,100000,0.00348,0.003474
2011,0,male,461.4,76.5,100000,0.004625,0.004614
2011,1,female,31.7,80.1,99652.6,3.18e-4,3.18e-4
2011,1,male,40.6,75.85,99538.6,4.08e-4,4.08e-4
2011,2,female,10.2,79.13,99620.9,1.03e-4,1.03e-4
2011,2,male,13.2,74.88,99498,1.32e-4,1.32e-4
2011,3,female,10.3,78.14,99610.6,1.03e-4,1.03e-4
2011,3,male,6.6,73.89,99484.8,6.6e-5,6.6e-5
2011,4,female,10.7,77.14,99600.4,1.08e-4,1.08e-4
2011,4,male,3.4,72.9,99478.2,3.4e-5,3.4e-5
2011,5,female,7.3,76.15,99589.6,7.3e-5,7.3e-5
2011,5,male,14,71.9,99474.8,1.41e-4,1.41e-4
2011,6,female,7.4,75.16,99582.3,7.4e-5,7.4e-5
2011,6,male,20.9,70.91,99460.8,2.1e-4,2.1e-4
2011,7,female,0,74.16,99574.9,0,0
2011,7,male,10.6,69.92,99439.8,1.07e-4,1.07e-4
2011,8,female,19.3,73.16,99574.9,1.93e-4,1.93e-4
2011,8,male,7.4,68.93,99429.2,7.5e-5,7.5e-5
2011,9,female,3.9,72.18,99555.7,3.9e-5,3.9e-5
2011,9,male,7.4,67.94,99421.8,7.5e-5,7.5e-5
2011,10,female,11.1,71.18,99551.8,1.11e-4,1.11e-4
2011,10,male,3.6,66.94,99414.4,3.6e-5,3.6e-5
2011,11,female,11,70.19,99540.7,1.1e-4,1.1e-4
2011,11,male,17.2,65.94,99410.8,1.73e-4,1.73e-4
2011,12,female,3.5,69.2,99529.8,3.5e-5,3.5e-5
2011,12,male,10,64.95,99393.6,1e-4,1e-4
2011,13,female,6.9,68.2,99526.2,6.9e-5,6.9e-5
2011,13,male,9.8,63.96,99383.6,9.8e-5,9.8e-5
2011,14,female,10,67.2,99519.4,1e-4,1e-4
2011,14,male,6.3,62.97,99373.9,6.3e-5,6.3e-5
2011,15,female,6.7,66.21,99509.4,6.8e-5,6.8e-5
2011,15,male,12.5,61.97,99367.6,1.26e-4,1.26e-4
2011,16,female,19.9,65.21,99502.7,2e-4,2e-4
2011,16,male,15.6,60.98,99355.1,1.57e-4,1.57e-4
2011,17,female,28.7,64.23,99482.8,2.89e-4,2.89e-4
2011,17,male,45.4,59.99,99339.5,4.57e-4,4.57e-4
2011,18,female,30.1,63.24,99454.1,3.03e-4,3.03e-4
2011,18,male,56.4,59.02,99294.1,5.68e-4,5.68e-4
2011,19,female,43.4,62.26,99424,4.37e-4,4.37e-4
2011,19,male,95.4,58.05,99237.8,9.61e-4,9.61e-4
2011,20,female,23.8,61.29,99380.6,2.4e-4,2.4e-4
2011,20,male,70.8,57.1,99142.4,7.15e-4,7.14e-4
2011,21,female,35.5,60.31,99356.7,3.57e-4,3.57e-4
2011,21,male,87.2,56.14,99071.6,8.8e-4,8.8e-4
2011,22,female,13.6,59.33,99321.2,1.37e-4,1.37e-4
2011,22,male,98.6,55.19,98984.4,9.97e-4,9.96e-4
2011,23,female,40.2,58.33,99307.6,4.05e-4,4.05e-4
2011,23,male,78.1,54.25,98885.8,7.9e-4,7.9e-4
2011,24,female,27.5,57.36,99267.4,2.77e-4,2.77e-4
2011,24,male,81.5,53.29,98807.7,8.26e-4,8.25e-4
2011,25,female,36.3,56.37,99239.9,3.66e-4,3.66e-4
2011,25,male,117.8,52.33,98726.2,0.001194,0.001194
2011,26,female,53.1,55.39,99203.6,5.35e-4,5.35e-4
2011,26,male,80.2,51.4,98608.3,8.14e-4,8.13e-4
2011,27,female,26,54.42,99150.5,2.63e-4,2.63e-4
2011,27,male,97.6,50.44,98528.1,9.91e-4,9.9e-4
2011,28,female,53.8,53.44,99124.4,5.43e-4,5.43e-4
2011,28,male,111.1,49.49,98430.5,0.001129,0.001129
2011,29,female,80.4,52.47,99070.6,8.12e-4,8.12e-4
2011,29,male,136.4,48.54,98319.4,0.001388,0.001387
2011,30,female,50.7,51.51,98990.2,5.12e-4,5.12e-4
2011,30,male,166.9,47.61,98183.1,0.001701,0.0017
2011,31,female,63.1,50.54,98939.5,6.38e-4,6.38e-4
2011,31,male,137.9,46.69,98016.2,0.001408,0.001407
2011,32,female,32.9,49.57,98876.4,3.33e-4,3.33e-4
2011,32,male,140.9,45.75,97878.2,0.001441,0.00144
2011,33,female,76,48.58,98843.5,7.69e-4,7.69e-4
2011,33,male,163.3,44.82,97737.3,0.001672,0.001671
2011,34,female,94.7,47.62,98767.5,9.59e-4,9.59e-4
2011,34,male,161.1,43.89,97574,0.001652,0.001651
2011,35,female,76.5,46.67,98672.9,7.75e-4,7.75e-4
2011,35,male,242.5,42.97,97412.9,0.002493,0.00249
2011,36,female,92.9,45.7,98596.4,9.42e-4,9.42e-4
2011,36,male,199.1,42.07,97170.4,0.002051,0.002049
2011,37,female,83.1,44.74,98503.5,8.44e-4,8.44e-4
2011,37,male,171.7,41.16,96971.4,0.001772,0.001771
2011,38,female,117.1,43.78,98420.4,0.001191,0.00119
2011,38,male,167.8,40.23,96799.7,0.001735,0.001733
2011,39,female,160,42.83,98303.2,0.001629,0.001627
2011,39,male,204.9,39.3,96631.9,0.002123,0.002121
2011,40,female,101.2,41.9,98143.2,0.001031,0.001031
2011,40,male,262.3,38.38,96426.9,0.002724,0.002721
2011,41,female,142.2,40.94,98042.1,0.001451,0.00145
2011,41,male,253.6,37.48,96164.6,0.002641,0.002637
2011,42,female,146.6,40,97899.9,0.001499,0.001498
2011,42,male,255.7,36.58,95911,0.00267,0.002666
2011,43,female,112.8,39.06,97753.2,0.001154,0.001154
2011,43,male,267.1,35.68,95655.3,0.002796,0.002792
2011,44,female,145.8,38.11,97640.5,0.001495,0.001494
2011,44,male,248.4,34.78,95388.2,0.002608,0.002604
2011,45,female,192.4,37.16,97494.6,0.001976,0.001974
2011,45,male,309.2,33.87,95139.7,0.003255,0.00325
2011,46,female,213.3,36.24,97302.2,0.002195,0.002192
2011,46,male,252.7,32.97,94830.6,0.002668,0.002664
2011,47,female,217.6,35.31,97088.9,0.002244,0.002241
2011,47,male,292.5,32.06,94577.9,0.003097,0.003093
2011,48,female,228.3,34.39,96871.3,0.002359,0.002356
2011,48,male,332.4,31.16,94285.4,0.003531,0.003525
2011,49,female,230.4,33.47,96643,0.002387,0.002384
2011,49,male,311.2,30.27,93953,0.003318,0.003312
2011,50,female,288.9,32.55,96412.6,0.003001,0.002996
2011,50,male,372.8,29.37,93641.8,0.003989,0.003981
2011,51,female,323.9,31.65,96123.7,0.003376,0.00337
2011,51,male,404.4,28.48,93269,0.004346,0.004336
2011,52,female,302.5,30.75,95799.8,0.003162,0.003157
2011,52,male,483.1,27.6,92864.6,0.005215,0.005202
2011,53,female,442.9,29.85,95497.3,0.004649,0.004638
2011,53,male,428.3,26.75,92381.5,0.004647,0.004637
2011,54,female,361.6,28.99,95054.5,0.003811,0.003804
2011,54,male,445.3,25.87,91953.2,0.004855,0.004843
2011,55,female,403,28.09,94692.8,0.004265,0.004256
2011,55,male,664.8,24.99,91507.8,0.007292,0.007265
2011,56,female,449.9,27.21,94289.8,0.004782,0.004771
2011,56,male,618,24.17,90843,0.006826,0.006803
2011,57,female,508.8,26.34,93840,0.005437,0.005422
2011,57,male,685.8,23.33,90225,0.00763,0.007601
2011,58,female,470.5,25.48,93331.1,0.005054,0.005042
2011,58,male,701.9,22.51,89539.2,0.00787,0.007839
2011,59,female,552.8,24.61,92860.6,0.005971,0.005953
2011,59,male,802.2,21.68,88837.3,0.009071,0.00903
2011,60,female,632.6,23.75,92307.7,0.006877,0.006854
2011,60,male,842.5,20.87,88035.1,0.009616,0.00957
2011,61,female,661.6,22.91,91675.1,0.007243,0.007216
2011,61,male,974.6,20.07,87192.6,0.01124,0.011177
2011,62,female,675,22.08,91013.5,0.007444,0.007416
2011,62,male,1007.4,19.29,86218.1,0.011753,0.011685
2011,63,female,813.4,21.24,90338.5,0.009045,0.009004
2011,63,male,1080.1,18.51,85210.6,0.012757,0.012676
2011,64,female,779,20.43,89525.1,0.00874,0.008702
2011,64,male,1144,17.75,84130.5,0.013691,0.013598
2011,65,female,887.4,19.6,88746.1,0.010049,0.009999
2011,65,male,1289.8,16.98,82986.5,0.015664,0.015542
2011,66,female,1014.8,18.79,87858.7,0.011617,0.01155
2011,66,male,1411.4,16.24,81696.7,0.017427,0.017277
2011,67,female,1184.9,18.01,86844,0.013738,0.013644
2011,67,male,1577.6,15.52,80285.3,0.019846,0.019651
2011,68,female,1124.3,17.25,85659,0.013212,0.013125
2011,68,male,1601.2,14.82,78707.7,0.020553,0.020344
2011,69,female,1317.3,16.47,84534.7,0.015706,0.015583
2011,69,male,1883.9,14.12,77106.5,0.024735,0.024433
2011,70,female,1400.1,15.72,83217.4,0.016967,0.016825
2011,70,male,2131.2,13.46,75222.5,0.028739,0.028332
2011,71,female,1493.9,14.99,81817.3,0.018428,0.01826
2011,71,male,2111.3,12.84,73091.3,0.02931,0.028886
2011,72,female,1601.4,14.25,80323.3,0.020137,0.019937
2011,72,male,2229.4,12.21,70980,0.03191,0.031409
2011,73,female,1809.3,13.53,78722,0.023251,0.022984
2011,73,male,2310.8,11.58,68750.6,0.034185,0.033611
2011,74,female,1976.6,12.84,76912.7,0.026033,0.025699
2011,74,male,2621.3,10.97,66439.8,0.040247,0.039453
2011,75,female,2118.9,12.17,74936.1,0.028682,0.028276
2011,75,male,2564.3,10.4,63818.6,0.041005,0.040181
2011,76,female,2260.5,11.51,72817.2,0.031533,0.031044
2011,76,male,2768.1,9.81,61254.3,0.046236,0.045191
2011,77,female,2517.5,10.86,70556.7,0.036328,0.03568
2011,77,male,2798.5,9.26,58486.1,0.049022,0.047849
2011,78,female,2637.8,10.24,68039.2,0.039536,0.038769
2011,78,male,2931.3,8.7,55687.6,0.054062,0.052639
2011,79,female,2790.3,9.63,65401.3,0.043595,0.042665
2011,79,male,3040.1,8.15,52756.3,0.059336,0.057626
2011,80,female,2963.4,9.04,62611,0.048478,0.04733
2011,80,male,3402.6,7.62,49716.1,0.070866,0.068441
2011,81,female,3348.3,8.47,59647.6,0.057756,0.056135
2011,81,male,3549.4,7.14,46313.5,0.079693,0.07664
2011,82,female,3438.9,7.94,56299.3,0.063007,0.061083
2011,82,male,3649.3,6.69,42764,0.089138,0.085335
2011,83,female,3634.3,7.42,52860.4,0.0712,0.068753
2011,83,male,3786.7,6.27,39114.8,0.101735,0.096811
2011,84,female,3607.5,6.94,49226.1,0.076071,0.073283
2011,84,male,3605.7,5.89,35328.1,0.107552,0.102064
2011,85,female,3897.3,6.44,45618.6,0.089244,0.085432
2011,85,male,3678.4,5.5,31722.3,0.123093,0.115956
2011,86,female,4011.1,6,41721.3,0.100996,0.096141
2011,86,male,3439.6,5.16,28043.9,0.130664,0.122651
2011,87,female,3833.3,5.58,37710.2,0.107094,0.101651
2011,87,male,3438.2,4.81,24604.3,0.150238,0.139741
2011,88,female,4162.8,5.16,33876.9,0.130923,0.122879
2011,88,male,3182.1,4.51,21166.1,0.162556,0.150337
2011,89,female,3874.8,4.81,29714.2,0.139497,0.130402
2011,89,male,2969.6,4.22,17984.1,0.179982,0.165123
2011,90,female,3753.2,4.46,25839.4,0.156628,0.145253
2011,90,male,2454.5,3.95,15014.5,0.178028,0.163476
2011,91,female,3399.5,4.13,22086.1,0.166753,0.15392
2011,91,male,2198.1,3.63,12560,0.191787,0.175005
2011,92,female,3422.5,3.79,18686.6,0.201618,0.183154
2011,92,male,2071.6,3.29,10361.9,0.222128,0.199924
2011,93,female,3123.6,3.53,15264.1,0.227959,0.204635
2011,93,male,1946.2,2.99,8290.3,0.265982,0.234761
2011,94,female,2633.7,3.31,12140.5,0.243332,0.216938
2011,94,male,1839.1,2.75,6344.1,0.339036,0.289894
2011,95,female,2236.6,3.09,9506.8,0.266629,0.235265
2011,95,male,1196.4,2.67,4505,0.30625,0.265583
2011,96,female,1736.2,2.89,7270.2,0.271199,0.238816
2011,96,male,979.7,2.46,3308.5,0.347578,0.296117
2011,97,female,1527.6,2.64,5533.9,0.320242,0.276042
2011,97,male,660.3,2.29,2328.8,0.330357,0.283525
2011,98,female,1207.1,2.45,4006.3,0.354745,0.301302
2011,98,male,637.4,1.99,1668.5,0.472222,0.382022
2011,99,female,896.6,2.29,2799.2,0.381395,0.320312
2011,99,male,379.6,1.92,1031.1,0.45122,0.368159
2011,100,female,529.1,2.14,1902.6,0.323024,0.278107
2011,100,male,273.2,1.74,651.5,0.530612,0.419355
2012,0,female,296.2,80.8,100000,0.002966,0.002962
2012,0,male,446.8,76.79,100000,0.004478,0.004468
2012,1,female,30.3,80.04,99703.8,3.04e-4,3.04e-4
2012,1,male,25.7,76.13,99553.2,2.58e-4,2.58e-4
2012,2,female,10.5,79.07,99673.5,1.06e-4,1.06e-4
2012,2,male,13.5,75.15,99527.5,1.36e-4,1.36e-4
2012,3,female,10.2,78.07,99663,1.02e-4,1.02e-4
2012,3,male,6.6,74.16,99514,6.6e-5,6.6e-5
2012,4,female,6.8,77.08,99652.7,6.9e-5,6.9e-5
2012,4,male,19.8,73.17,99507.4,1.99e-4,1.99e-4
2012,5,female,17.9,76.09,99645.9,1.8e-4,1.8e-4
2012,5,male,17,72.18,99487.6,1.71e-4,1.71e-4
2012,6,female,3.6,75.1,99628,3.6e-5,3.6e-5
2012,6,male,10.5,71.2,99470.6,1.05e-4,1.05e-4
2012,7,female,11.1,74.1,99624.4,1.11e-4,1.11e-4
2012,7,male,7,70.2,99460.1,7e-5,7e-5
2012,8,female,11.3,73.11,99613.3,1.14e-4,1.14e-4
2012,8,male,14.2,69.21,99453.1,1.43e-4,1.43e-4
2012,9,female,3.8,72.12,99602,3.9e-5,3.9e-5
2012,9,male,18.5,68.22,99438.9,1.86e-4,1.86e-4
2012,10,female,3.9,71.12,99598.1,3.9e-5,3.9e-5
2012,10,male,7.4,67.23,99420.5,7.5e-5,7.5e-5
2012,11,female,18.5,70.13,99594.2,1.85e-4,1.85e-4
2012,11,male,14.3,66.24,99413,1.44e-4,1.44e-4
2012,12,female,0,69.14,99575.8,0,0
2012,12,male,13.7,65.25,99398.8,1.38e-4,1.38e-4
2012,13,female,3.5,68.14,99575.8,3.5e-5,3.5e-5
2012,13,male,3.3,64.25,99385,3.3e-5,3.3e-5
2012,14,female,0,67.14,99572.3,0,0
2012,14,male,19.5,63.26,99381.7,1.96e-4,1.96e-4
2012,15,female,10,66.14,99572.3,1e-4,1e-4
2012,15,male,3.1,62.27,99362.2,3.2e-5,3.2e-5
2012,16,female,10.1,65.15,99562.3,1.01e-4,1.01e-4
2012,16,male,25,61.27,99359,2.52e-4,2.52e-4
2012,17,female,26.4,64.15,99552.2,2.66e-4,2.66e-4
2012,17,male,46.5,60.29,99334,4.69e-4,4.68e-4
2012,18,female,12.7,63.17,99525.8,1.27e-4,1.27e-4
2012,18,male,54.2,59.31,99287.5,5.46e-4,5.45e-4
2012,19,female,34.4,62.18,99513.1,3.46e-4,3.46e-4
2012,19,male,54.5,58.35,99233.4,5.5e-4,5.49e-4
2012,20,female,21,61.2,99478.7,2.11e-4,2.11e-4
2012,20,male,55.9,57.38,99178.9,5.64e-4,5.64e-4
2012,21,female,2.6,60.21,99457.7,2.6e-5,2.6e-5
2012,21,male,46.9,56.41,99122.9,4.73e-4,4.73e-4
2012,22,female,46,59.21,99455.1,4.62e-4,4.62e-4
2012,22,male,59.6,55.44,99076,6.01e-4,6.01e-4
2012,23,female,37.8,58.24,99409.2,3.81e-4,3.81e-4
2012,23,male,84.4,54.47,99016.5,8.52e-4,8.52e-4
2012,24,female,40.3,57.26,99371.3,4.06e-4,4.05e-4
2012,24,male,40.6,53.52,98932.1,4.11e-4,4.11e-4
2012,25,female,35.8,56.29,99331,3.61e-4,3.61e-4
2012,25,male,107.6,52.54,98891.5,0.001089,0.001088
2012,26,female,47.6,55.31,99295.2,4.79e-4,4.79e-4
2012,26,male,101.6,51.59,98783.9,0.001029,0.001028
2012,27,female,50.3,54.33,99247.6,5.07e-4,5.07e-4
2012,27,male,97.6,50.65,98682.3,9.89e-4,9.89e-4
2012,28,female,40.4,53.36,99197.3,4.07e-4,4.07e-4
2012,28,male,104.1,49.7,98584.7,0.001056,0.001056
2012,29,female,70.7,52.38,99156.9,7.13e-4,7.13e-4
2012,29,male,149.8,48.75,98480.6,0.001523,0.001522
2012,30,female,47.1,51.42,99086.3,4.76e-4,4.76e-4
2012,30,male,127.9,47.82,98330.8,0.001302,0.001301
2012,31,female,47.9,50.44,99039.1,4.83e-4,4.83e-4
2012,31,male,150.1,46.88,98202.9,0.00153,0.001528
2012,32,female,43,49.47,98991.3,4.34e-4,4.34e-4
2012,32,male,135.6,45.95,98052.8,0.001384,0.001383
2012,33,female,71.9,48.49,98948.3,7.27e-4,7.27e-4
2012,33,male,174.5,45.02,97917.2,0.001784,0.001782
2012,34,female,82.5,47.52,98876.4,8.35e-4,8.34e-4
2012,34,male,187.1,44.1,97742.7,0.001916,0.001914
2012,35,female,58.7,46.56,98793.9,5.95e-4,5.94e-4
2012,35,male,171.2,43.18,97555.6,0.001756,0.001755
2012,36,female,55,45.59,98735.2,5.57e-4,5.57e-4
2012,36,male,193,42.26,97384.4,0.001984,0.001982
2012,37,female,80.9,44.62,98680.2,8.2e-4,8.2e-4
2012,37,male,152.5,41.34,97191.4,0.00157,0.001569
2012,38,female,136.9,43.65,98599.2,0.001389,0.001388
2012,38,male,220.3,40.4,97038.9,0.002273,0.00227
2012,39,female,89.3,42.71,98462.3,9.08e-4,9.07e-4
2012,39,male,216.4,39.49,96818.6,0.002238,0.002235
2012,40,female,126.7,41.75,98373,0.001288,0.001288
2012,40,male,216.3,38.58,96602.2,0.002242,0.002239
2012,41,female,133.3,40.8,98246.4,0.001357,0.001357
2012,41,male,187.7,37.67,96385.9,0.00195,0.001948
2012,42,female,160,39.86,98113.1,0.001632,0.001631
2012,42,male,157.5,36.74,96198.2,0.001638,0.001637
2012,43,female,125.1,38.92,97953.1,0.001278,0.001277
2012,43,male,279.3,35.8,96040.7,0.002913,0.002908
2012,44,female,171.7,37.97,97828,0.001756,0.001755
2012,44,male,278.1,34.9,95761.4,0.002909,0.002905
2012,45,female,188.3,37.04,97656.3,0.001931,0.001929
2012,45,male,264.1,34,95483.2,0.002769,0.002765
2012,46,female,176.1,36.11,97468,0.001808,0.001807
2012,46,male,279.8,33.09,95219.2,0.002942,0.002938
2012,47,female,204.5,35.17,97291.8,0.002104,0.002102
2012,47,male,300,32.19,94939.4,0.003165,0.00316
2012,48,female,179.3,34.25,97087.4,0.001849,0.001847
2012,48,male,296,31.29,94639.4,0.003133,0.003128
2012,49,female,217.3,33.31,96908,0.002245,0.002243
2012,49,male,413.4,30.39,94343.4,0.004391,0.004382
2012,50,female,275.6,32.38,96690.7,0.002854,0.00285
2012,50,male,383.8,29.52,93930,0.004095,0.004086
2012,51,female,313.3,31.47,96415.1,0.003255,0.00325
2012,51,male,392.4,28.64,93546.1,0.004204,0.004195
2012,52,female,300.2,30.57,96101.8,0.003128,0.003123
2012,52,male,423,27.76,93153.7,0.004551,0.004541
2012,53,female,386.9,29.67,95801.6,0.004047,0.004039
2012,53,male,474.2,26.88,92730.8,0.005127,0.005114
2012,54,female,338.1,28.79,95414.7,0.00355,0.003544
2012,54,male,545.3,26.02,92256.5,0.005928,0.005911
2012,55,female,375.6,27.89,95076.6,0.003958,0.003951
2012,55,male,607.8,25.17,91711.2,0.006649,0.006627
2012,56,female,452.2,27,94701,0.004787,0.004775
2012,56,male,709,24.33,91103.4,0.007812,0.007782
2012,57,female,418.3,26.12,94248.8,0.004448,0.004438
2012,57,male,654,23.52,90394.5,0.007261,0.007235
2012,58,female,575.1,25.24,93830.5,0.006148,0.00613
2012,58,male,700.2,22.69,89740.5,0.007833,0.007802
2012,59,female,497.3,24.39,93255.3,0.005347,0.005333
2012,59,male,767.4,21.86,89040.3,0.008655,0.008618
2012,60,female,617.9,23.52,92758,0.006684,0.006661
2012,60,male,851.7,21.05,88272.9,0.009695,0.009649
2012,61,female,697.8,22.67,92140.1,0.007603,0.007574
2012,61,male,996.5,20.25,87421.2,0.011464,0.011398
2012,62,female,656.8,21.84,91442.3,0.007208,0.007182
2012,62,male,1049.5,19.48,86424.7,0.012217,0.012143
2012,63,female,791,20.99,90785.5,0.00875,0.008712
2012,63,male,1100.1,18.71,85375.3,0.012969,0.012886
2012,64,female,807.1,20.18,89994.6,0.009009,0.008969
2012,64,male,1106.3,17.95,84275.2,0.013213,0.013127
2012,65,female,844.3,19.35,89187.4,0.009512,0.009467
2012,65,male,1199,17.18,83168.9,0.014522,0.014417
2012,66,female,1050.6,18.53,88343.1,0.011964,0.011893
2012,66,male,1356.1,16.42,81969.9,0.016681,0.016543
2012,67,female,1126.4,17.75,87292.5,0.012987,0.012904
2012,67,male,1472.8,15.69,80613.8,0.018438,0.01827
2012,68,female,1179.5,16.98,86166.1,0.013783,0.013688
2012,68,male,1675.8,14.97,79141,0.021402,0.021175
2012,69,female,1239.8,16.2,84986.6,0.014695,0.014588
2012,69,male,1686.9,14.29,77465.2,0.022016,0.021776
2012,70,female,1486.5,15.44,83746.8,0.017909,0.01775
2012,70,male,1915.4,13.59,75778.3,0.0256,0.025277
2012,71,female,1538.5,14.71,82260.3,0.01888,0.018703
2012,71,male,2083,12.93,73862.8,0.028604,0.028201
2012,72,female,1685.9,13.98,80721.8,0.021106,0.020885
2012,72,male,2181.5,12.29,71779.9,0.030861,0.030392
2012,73,female,1910,13.27,79035.9,0.024461,0.024166
2012,73,male,2369.9,11.66,69598.3,0.034641,0.034051
2012,74,female,2075.8,12.58,77125.9,0.027281,0.026914
2012,74,male,2454.7,11.06,67228.4,0.037191,0.036512
2012,75,female,2070.5,11.92,75050.1,0.027974,0.027588
2012,75,male,2546.9,10.46,64773.8,0.040109,0.03932
2012,76,female,2284.9,11.24,72979.7,0.031806,0.031308
2012,76,male,2861,9.86,62226.9,0.047058,0.045976
2012,77,female,2500.6,10.59,70694.8,0.036009,0.035372
2012,77,male,2995.7,9.31,59365.9,0.051768,0.050461
2012,78,female,2757.2,9.96,68194.2,0.041265,0.040431
2012,78,male,3103.2,8.78,56370.2,0.056609,0.055051
2012,79,female,3148.5,9.35,65437,0.049301,0.048115
2012,79,male,3084.5,8.27,53267,0.059632,0.057906
2012,80,female,3066.5,8.8,62288.5,0.050473,0.04923
2012,80,male,3163.8,7.74,50182.5,0.065098,0.063046
2012,81,female,3476.1,8.23,59222,0.060471,0.058696
2012,81,male,3425.2,7.23,47018.7,0.075602,0.072848
2012,82,female,3509.9,7.71,55745.9,0.065009,0.062962
2012,82,male,3513,6.76,43593.5,0.083968,0.080585
2012,83,female,3780.9,7.2,52236,0.0751,0.072382
2012,83,male,3447.7,6.31,40080.5,0.089884,0.086018
2012,84,female,3848.1,6.72,48455.1,0.0827,0.079416
2012,84,male,3725.1,5.85,36632.9,0.107133,0.101686
2012,85,female,3962.3,6.26,44607,0.092956,0.088828
2012,85,male,3735.9,5.46,32907.8,0.120357,0.113525
2012,86,female,3892.7,5.82,40644.6,0.10059,0.095773
2012,86,male,3456.7,5.1,29172,0.125955,0.118492
2012,87,female,4028.4,5.38,36752,0.115967,0.109611
2012,87,male,3768.4,4.71,25715.3,0.158129,0.146543
2012,88,female,4004.9,4.98,32723.5,0.130362,0.122385
2012,88,male,3495.6,4.44,21946.9,0.173058,0.159276
2012,89,female,3968.6,4.61,28718.7,0.148445,0.138188
2012,89,male,3043.9,4.18,18451.3,0.1798,0.164969
2012,90,female,3722.9,4.27,24750.1,0.162654,0.150421
2012,90,male,2605.5,3.91,15407.4,0.184729,0.169109
2012,91,female,3635,3.94,21027.1,0.189229,0.172873
2012,91,male,2366,3.6,12801.9,0.203638,0.18482
2012,92,female,3170.1,3.65,17392.1,0.200547,0.18227
2012,92,male,2045,3.31,10435.8,0.217245,0.19596
2012,93,female,3061.1,3.36,14222.1,0.24119,0.215234
2012,93,male,1981.8,2.99,8390.8,0.267819,0.23619
2012,94,female,2602.3,3.14,11161,0.263931,0.233162
2012,94,male,1773.8,2.76,6409,0.321212,0.276762
2012,95,female,2050.8,2.94,8558.7,0.272229,0.239614
2012,95,male,1287.1,2.63,4635.2,0.32244,0.277674
2012,96,female,1712.8,2.72,6507.9,0.303075,0.263191
2012,96,male,1039.8,2.45,3348.1,0.367647,0.310559
2012,97,female,1415.9,2.51,4795.1,0.346425,0.295279
2012,97,male,773.6,2.33,2308.3,0.402597,0.335135
2012,98,female,1060.7,2.35,3379.2,0.372325,0.313891
2012,98,male,486.4,2.25,1534.7,0.376623,0.31694
2012,99,female,774.9,2.19,2318.5,0.401316,0.334247
2012,99,male,372.5,2.06,1048.3,0.432099,0.35533
2012,100,female,556.7,2.04,1543.5,0.44,0.360656
